time,kinetic_energy,potential_energy,total_energy,max_speed,com_x,com_y,com_z,max_height,min_height,active_contacts,candidate_pairs
0,0.042302785805605,236.09988138678,236.14218417258,0.085946779448352,0.50791438074151,0.51278999776194,0.70933784849391,0.9848420589921,0.45031436223155,0,0
0.0001,1.0736601324634,236.09980802918,237.17346816164,1.4443687066074,0.50791450886126,0.51279001971912,0.70933762809854,0.98483721354225,0.45031719448644,92,499500
0.0002,3.4071133102139,236.09970201944,239.50681532966,2.6338381529941,0.507914636981,0.5127900416763,0.70933730960317,0.98483226999239,0.45031992864133,91,499500
0.0003,6.2109680739478,236.09956335756,242.31053143151,3.5821423708218,0.50791476510075,0.51279006363348,0.7093368930078,0.98482722834253,0.45032256469623,89,499500
0.0004,8.9733632749666,236.09939204355,245.07275531851,4.3205950180041,0.50791489322049,0.51279008559065,0.70933637831243,0.98482208859268,0.45032510265112,88,499500
0.0005,11.396510084704,236.09918807739,247.4956981621,4.8775729724062,0.50791502134024,0.51279010754783,0.70933576551706,0.98481685074282,0.45032754250602,87,499500
0.0006,13.325375515019,236.0989514591,249.42432697411,5.278594354144,0.50791514945998,0.51279012950501,0.70933505462169,0.98481151479296,0.45032988426091,86,499500
0.0007,14.701393335921,236.09868218866,250.80007552458,5.5465087175387,0.50791527757973,0.51279015146219,0.70933424562632,0.9848060807431,0.45033212791581,86,499500
0.0008,15.531812524308,236.09838026609,251.6301927904,5.7016961150786,0.50791540569948,0.51279017341936,0.70933333853095,0.98480054859325,0.4503342734707,86,499500
0.0009,15.874835598761,236.09804569137,251.97288129014,5.7622624391148,0.50791553381922,0.51279019537654,0.70933233333558,0.98479491834339,0.4503363209256,78,499500
0.001,15.901918939566,236.09767846452,251.99959740409,5.7623735916829,0.50791566193897,0.51279021733372,0.70933123004021,0.98478918999353,0.45033827028049,12,499500
0.0011,15.914957617543,236.09727858553,252.01223620307,5.7624849091115,0.50791579005871,0.5127902392909,0.70933002864484,0.98478336354368,0.45034012153538,6,499500
0.0012,15.918520892161,236.0968460544,252.01536694656,5.7625963913911,0.50791591817846,0.51279026124808,0.70932872914947,0.98477743899382,0.45034187469028,3,499500
0.0013,15.919089604548,236.09638087112,252.01547047567,5.762708038512,0.5079160462982,0.51279028320525,0.7093273315541,0.98477141634396,0.45034352974517,1,499500
0.0014,15.91957111389,236.09588303571,252.0154541496,5.7628198504647,0.50791617441795,0.51279030516243,0.70932583585873,0.9847652955941,0.45034508670007,0,499500
0.0015,15.916404842126,236.09535254816,252.01175739029,5.7629318272396,0.50791630253769,0.51279032711961,0.70932424206336,0.98475907674425,0.45034654555496,1,499500
0.0016,15.91456777929,236.09478940847,252.00935718776,5.7630439688271,0.50791643065744,0.51279034907678,0.70932255016799,0.98475275979439,0.45034790630986,1,499500
0.0017,15.913678985904,236.09419361664,252.00787260255,5.7631562752176,0.50791655877719,0.51279037103396,0.70932076017262,0.98474634474453,0.45034916896475,1,499500
0.0018,15.886183612155,236.09356517267,251.97974878483,5.7632687464014,0.50791668689693,0.51279039299114,0.70931887207725,0.98473983159467,0.45035033351965,3,499500
0.0019,15.866937061918,236.09290407656,251.95984113848,5.7633813823689,0.50791681501668,0.51279041494832,0.70931688588188,0.98473322034482,0.45035139997454,3,499500
0.002,15.853848825183,236.09221032832,251.9460591535,5.7634941831104,0.50791694313642,0.51279043690549,0.70931480158651,0.98472651099496,0.45035236832943,3,499500
0.0021,15.845288647986,236.09148392793,251.93677257591,5.7636071486163,0.50791707125617,0.51279045886267,0.70931261919114,0.9847197035451,0.45035323858433,3,499500
0.0022,15.839999649675,236.0907248754,251.93072452508,5.7637202788769,0.50791719937591,0.51279048081985,0.70931033869577,0.98471279799525,0.45035401073922,3,499500
0.0023,15.834476676135,236.08993317074,251.92440984687,5.7638335738824,0.50791731910422,0.51279050277703,0.7093079601004,0.98470579434539,0.45035468479412,4,499500
0.0024,15.830851035334,236.08910881393,251.91995984926,5.7639470336231,0.50791743068021,0.5127905247342,0.70930548340503,0.98469869259553,0.45035526074901,4,499500
0.0025,15.828582452393,236.08825180498,251.91683425738,5.7640606580894,0.50791753436992,0.51279054669138,0.70930290860966,0.98469149274567,0.45035573860391,3,499500
0.0026,15.827309136972,236.0873621439,251.91467128087,5.7641744472715,0.50791763046234,0.51279056864856,0.70930023571429,0.98468419479582,0.4503561183588,3,499500
0.0027,15.82674126037,236.08643983068,251.91318109104,5.7642884011596,0.5079177192657,0.51279059060574,0.70929746471892,0.98467679874596,0.4503564000137,3,499500
0.0028,15.826673078849,236.08548486531,251.91215794416,5.7644025197439,0.50791780110394,0.51279061256291,0.70929459562355,0.9846693045961,0.45035658356859,2,499500
0.0029,15.826960063568,236.08449724781,251.91145731138,5.7645168030148,0.50791787631341,0.51279063452009,0.70929162842818,0.98466171234625,0.45035666902348,2,499500
0.003,15.827496755923,236.08347697817,251.91097373409,5.7646312509623,0.50791794523981,0.51279065647727,0.70928856313281,0.98465402199639,0.45035665637838,2,499500
0.0031,15.828209658502,236.08242405638,251.91063371488,5.7647458635767,0.50791800823529,0.51279067843445,0.70928539973744,0.98464623354653,0.45035654563327,2,499500
0.0032,15.829048552048,236.08133848246,251.91038703451,5.7648606408481,0.50791806565582,0.51279070039162,0.70928213824207,0.98463834699667,0.45035633678817,2,499500
0.0033,15.829979874954,236.0802202564,251.91020013135,5.7649755827667,0.5079181178588,0.5127907223488,0.7092787786467,0.98463036234682,0.45035602984306,2,499500
0.0034,15.813336837648,236.0790693782,251.89240621585,5.7650906893228,0.50791816520072,0.51279074430598,0.70927532095133,0.98462227959696,0.45035562479796,3,499500
0.0035,15.801993622335,236.07788584786,251.87987947019,5.7652059605063,0.50791820803526,0.51279076626316,0.70927176515596,0.9846140987471,0.45035512165285,3,499500
0.0036,15.794609259839,236.07666966538,251.87127892522,5.7653213963075,0.50791824671137,0.51279078822033,0.70926811126059,0.98460581979724,0.45035452040774,2,499500
0.0037,15.790179658037,236.07542083076,251.8656004888,5.7654369967164,0.50791828157166,0.51279081017751,0.70926435926522,0.98459744274739,0.45035382106264,2,499500
